topic0,reserve0,reserve1,blockNum,index
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b0b73e81960000000000000000000000000000000000000000000008b7ff2b08080f6c4782,14843705,55,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b1d0fa4e0e0000000000000000000000000000000000000000000008b7ddefbb0e1d4e170e,14843717,235,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b1eeaed0990000000000000000000000000000000000000000000008b7da6ece196e21f6d6,14843718,283,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b17812d9850000000000000000000000000000000000000000000008b7e881c7eca4ed27ac,14843718,452,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b13d99356b0000000000000000000000000000000000000000000008b7ef722346789f27ac,14843724,308,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b063a1dbb80000000000000000000000000000000000000000000008b8094fe3871a858e32,14843724,463,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b03da4d3c50000000000000000000000000000000000000000000008b80dd206e11a858e32,14843726,22,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b057866b520000000000000000000000000000000000000000000008b80ac46e0b7305bced,14843727,211,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049b03141be060000000000000000000000000000000000000000000008b80f4f139d75c11212,14843728,225,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ae7c257a180000000000000000000000000000000000000000000008b843307259dbb8cd30,14843731,416,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049aeb7cf86580000000000000000000000000000000000000000000008b83c264c9f4643905b,14843737,336,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ae8363decd0000000000000000000000000000000000000000000008b8425f31279bf6fbba,14843743,44,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ae63a818750000000000000000000000000000000000000000000008b846237d175a1df8dc,14843743,582,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049adeebef7c90000000000000000000000000000000000000000000008b8540433cb0181f8dc,14843744,93,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049ae83c1f0c90000000000000000000000000000000000000000000008b8426f27479d960d2d,14843749,185,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049add6d879070000000000000000000000000000000000000000000008b856f5a4a2a158bcef,14843751,18,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004997f3b10b720000000000000000000000000000000000000000000008baf0df870d6a489cef,14843758,2,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049973eb482f70000000000000000000000000000000000000000000008bb066898c0c693f8be,14843759,356,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049972d5d43970000000000000000000000000000000000000000000008bb0878d73f1a9e70be,14843759,364,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000499706ee18630000000000000000000000000000000000000000000008bb0d0ba8347b2d1116,14843760,152,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049970a717b8a0000000000000000000000000000000000000000000008bb0ca146430f975a23,14843766,31,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498b6636078a0000000000000000000000000000000000000000000008bc6f7c52864ce3eac9,14843769,3,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498b14ad434b0000000000000000000000000000000000000000000008bc793338d0dba9eac9,14843769,88,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000498ba9b03c4b0000000000000000000000000000000000000000000008bc678d77b6a5bca834,14843791,279,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004978b96dbbce0000000000000000000000000000000000000000000008bea9c1e99be00fe834,14843792,98,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496d8df0849f0000000000000000000000000000000000000000000008bfff5406c5cee37f3c,14843808,2,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496d8df0849f0000000000000000000000000000000000000000000008bfff5406c5cee37f3c,14843811,169,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496adb2f4ef70000000000000000000000000000000000000000000008c051e6ac3f8c767f3c,14843812,114,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496a8e0fcc940000000000000000000000000000000000000000000008c05b1f30ad056c1994,14843817,87,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496b236c0ce90000000000000000000000000000000000000000000008c0495f26d1b11482b5,14843823,45,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496b2e081d690000000000000000000000000000000000000000000008c0481c61db788d1d31,14843824,223,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496bd799c2610000000000000000000000000000000000000000000008c033f5e565d08cd6e1,14843830,60,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ba6d808490000000000000000000000000000000000000000000008c039ca092c2636d6e1,14843839,263,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496bc9e142a80000000000000000000000000000000000000000000008c035a038c2f1678165,14843842,288,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496a37b607ba0000000000000000000000000000000000000000000008c065b5137c8fb036f7,14843846,250,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496a748f9b8a0000000000000000000000000000000000000000000008c05e79b7dc02b7bcb2,14843854,97,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496b1b74378a0000000000000000000000000000000000000000000008c04aa43d76c4265a46,14843859,6,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496aa76092920000000000000000000000000000000000000000000008c05884f42a6b8a5a46,14843863,166,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496a3f683e620000000000000000000000000000000000000000000008c064f344b00d492a41,14843867,86,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496a6c1c55e20000000000000000000000000000000000000000000008c05fa32a2ae761708e,14843871,95,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496b7e2061300000000000000000000000000000000000000000000008c03f12c8c392cf3842,14843871,248,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496bd3f80f760000000000000000000000000000000000000000000008c034df64c36f415d58,14843872,215,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496c2d603e760000000000000000000000000000000000000000000008c02a3fab173b9a6062,14843873,87,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496c1bc5178f0000000000000000000000000000000000000000000008c02c5a75333a08fade,14843873,169,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496d45cb098f0000000000000000000000000000000000000000000008c008f15e5f7123da85,14843877,2,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496c38d095290000000000000000000000000000000000000000000008c029183ffee0a1981a,14843877,112,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496c44700be90000000000000000000000000000000000000000000008c027b6b1d5d0b149e7,14843880,466,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496c16a662680000000000000000000000000000000000000000000008c02d2fe8c5eb8529ec,14843881,22,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496db6722d7f0000000000000000000000000000000000000000000008bffbc8c10e4da6de9b,14843883,119,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496d939cdf380000000000000000000000000000000000000000000008bffff291776644de9b,14843884,146,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e5ef999a60000000000000000000000000000000000000000000008bfe7c9a9203aa18899,14843885,78,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e56d8bd110000000000000000000000000000000000000000000008bfe8c259c148e88899,14843893,205,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ea15a39910000000000000000000000000000000000000000000008bfdfe88267e518209a,14843899,304,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e4fb2ec900000000000000000000000000000000000000000000008bfe9aab1c0931f6251,14843899,343,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e8b4db6900000000000000000000000000000000000000000000008bfe296029ddc046fd7,14843904,336,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496dd53ebd920000000000000000000000000000000000000000000008bff8583f57c1578e3f,14843905,29,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ef28fd0e80000000000000000000000000000000000000000000008bfd67337c1de7b3edd,14843909,16,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e939905c30000000000000000000000000000000000000000000008bfe1cc8c65282eac46,14843909,533,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496f0c23d2350000000000000000000000000000000000000000000008bfd37acaf618c23a10,14843912,9,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ef0229f010000000000000000000000000000000000000000000008bfd6d38c2d91cfa791,14843914,121,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ee1756cb40000000000000000000000000000000000000000000008bfd8948e18f2d88d91,14843918,229,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496f1d1036b40000000000000000000000000000000000000000000008bfd17ffad7f9fd81b5,14843918,633,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496f2805ac980000000000000000000000000000000000000000000008bfd032ba22c0e1be00,14843919,227,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004971025146970000000000000000000000000000000000000000000008bf97dd157c33cfbfd2,14843922,5,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004970e0f81c4a0000000000000000000000000000000000000000000008bf9bd91b1b9ff05671,14843922,22,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004970bd82e11a0000000000000000000000000000000000000000000008bfa015aba98c4f179f,14843922,86,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497099815fc70000000000000000000000000000000000000000000008bfa463030514ae179f,14843925,304,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004970a3c1e2c70000000000000000000000000000000000000000000008bfa32b4d741c6f6666,14843926,128,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049705e11de9a0000000000000000000000000000000000000000000008bfab7eee464dab6666,14843926,180,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049706beeac140000000000000000000000000000000000000000000008bfa9d96f4dd5ec9dd5,14843928,260,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049703a13108c0000000000000000000000000000000000000000000008bfafce8894bdcdf79b,14843929,5,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497033608b520000000000000000000000000000000000000000000008bfb09b669174791c3e,14843929,424,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004972876c6f520000000000000000000000000000000000000000000008bf69d232c9ff45d030,14843933,22,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004972856236240000000000000000000000000000000000000000000008bf6a1095513faab2f2,14843934,40,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497244a6574e0000000000000000000000000000000000000000000008bf71cc49e9c6d05699,14843935,296,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497284bf4a500000000000000000000000000000000000000000000008bf6a2fca1eb1643c9f,14843940,108,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004971f3f5ad1a0000000000000000000000000000000000000000000008bf7b7bca255f5ad4fb,14843942,494,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004971ba82bece0000000000000000000000000000000000000000000008bf8258cf526f12fbf6,14843943,178,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049705e0d8eae0000000000000000000000000000000000000000000008bfabfaf36d653efbf6,14843944,45,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049703130de0a0000000000000000000000000000000000000000000008bfb1573debd2c5b3b8,14843949,391,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497026bcf6390000000000000000000000000000000000000000000008bfb296fc71c08eb3b8,14843949,396,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004970448a5b390000000000000000000000000000000000000000000008bfaf0cd06fb486cbe6,14843950,90,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497003fcd51f0000000000000000000000000000000000000000000008bfb6c37506a9e9e38d,14843958,627,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496fec299c600000000000000000000000000000000000000000000008bfb99c44ffbed39c65,14843962,166,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497009f62c520000000000000000000000000000000000000000000008bfb6122ca20268d01c,14843964,93,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049709881c3370000000000000000000000000000000000000000000008bfa523fadb3a6d8b6e,14843966,590,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496fe89b75280000000000000000000000000000000000000000000008bfba289c5601726bab,14843967,133,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ff48737280000000000000000000000000000000000000000000008bfb8be2190f18bf221,14843967,202,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000000000049703a54ea550000000000000000000000000000000000000000000008bfb073a6fadc373705,14843967,391,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497003bc2d000000000000000000000000000000000000000000000008bfb6f9be6f59f48905,14843967,565,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496c3f65e1fc0000000000000000000000000000000000000000000008c02a3ab7981a0fce1f,14843968,8,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496d3fa091700000000000000000000000000000000000000000000008c00bc8e93bddd81d03,14843972,170,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496db2cad8bd0000000000000000000000000000000000000000000008bffe1a2a8efedb1fa3,14843974,685,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496dd5d5fc280000000000000000000000000000000000000000000008bff9f05a25dadc17bd,14843975,347,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496eb4d0a58a0000000000000000000000000000000000000000000008bfdf730596a59ea7b6,14843977,518,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004970c2203ffc0000000000000000000000000000000000000000000008bfa10d890bc691a014,14843981,179,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e7d73be980000000000000000000000000000000000000000000008bfe6711a8e0b85a014,14843982,171,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496eb2871d930000000000000000000000000000000000000000000008bfe022ffeebcaabc79,14843985,41,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496dca4ade500000000000000000000000000000000000000000000008bffbe46d560b72bc79,14843986,87,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000497190675bb20000000000000000000000000000000000000000000008bf892304f9aa2d3f3d,14843988,15,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004970e22c116c0000000000000000000000000000000000000000000008bf9df4170725433f3d,14843988,25,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000000000004970f5af2a880000000000000000000000000000000000000000000008bf9ba2d8b7165135d5,14843988,241,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496d011a58650000000000000000000000000000000000000000000008c014a52eaf5258dd69,14843988,425,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496d023162c20000000000000000000000000000000000000000000008c01484073c02b328ca,14843990,536,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496c540bbd930000000000000000000000000000000000000000000008c0295519497dc928ca,14843995,110,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496c254d98590000000000000000000000000000000000000000000008c02eeb89eb10ed6d32,14843996,53,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496c0a57225a0000000000000000000000000000000000000000000008c03224acf3602c8473,14843998,143,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496c13e8fdd60000000000000000000000000000000000000000000008c03101913411d0d973,14844000,252,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496bc638b84d0000000000000000000000000000000000000000000008c03a4b19fd31ee657d,14844001,226,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ba9c7c9dc0000000000000000000000000000000000000000000008c03db18430e3e6e57d,14844003,356,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496b7797c19d0000000000000000000000000000000000000000000008c043b17cd1a110ac02,14844005,10,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496b69edbe350000000000000000000000000000000000000000000008c04553ad7879c23936,14844005,139,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496b505550150000000000000000000000000000000000000000000008c04863082608571e72,14844010,203,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496b5f472b230000000000000000000000000000000000000000000008c0469c62297154137d,14844011,184,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496d3c1d7b230000000000000000000000000000000000000000000008c00df38bc01740663c,14844017,2,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e30c8f2a60000000000000000000000000000000000000000000008bff0e2164e7302b129,14844018,196,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496f9b2cf0bd0000000000000000000000000000000000000000000008bfc5d59f025bf949b2,14844018,592,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496fdb6f69070000000000000000000000000000000000000000000008bfbe33a0ec4f5994cf,14844019,173,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496f5bb002f00000000000000000000000000000000000000000000008bfcd779d18544794cf,14844021,197,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ecad873e80000000000000000000000000000000000000000000008bfdec6caa8034ee606,14844025,230,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ed2d018ed0000000000000000000000000000000000000000000008bfddd47f821dba77d8,14844025,663,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ee2ba35650000000000000000000000000000000000000000000008bfdbf0874b02490021,14844025,674,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e6e9ada390000000000000000000000000000000000000000000008bfe9d13dfea9ad0021,14844028,403,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e57bdb49b0000000000000000000000000000000000000000000008bfec8cc58065f34021,14844028,560,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e5c2aabab0000000000000000000000000000000000000000000008bfec062d7e003b151e,14844031,433,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496d8e812c840000000000000000000000000000000000000000000008c0049ac8ac9e56b7d7,14844032,206,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496d9673a46c0000000000000000000000000000000000000000000008c003a912ca35cb904c,14844033,628,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496e091e7b3e0000000000000000000000000000000000000000000008bff60994d85511412f,14844036,1089,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ea25cd3fe0000000000000000000000000000000000000000000008bfe3d517915ee94b87,14844037,173,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000000000000496ea5bb4a0e0000000000000000000000000000000000000000000008bfe36ea2fd1acc03a3,14844037,386,
