topic0,reserve0,reserve1,blockNum,index
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fa8afee684113d751a0000000000000000000000000000000000000000000000000000298e2d3f7c8b,14845985,68,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fa8cfc36af332c8add0000000000000000000000000000000000000000000000000000298e1cb133a0,14845993,38,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fa8cfe06ca94f608dd0000000000000000000000000000000000000000000000000000298e1ca21d8d,14846000,7,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fa8c338597cc0dfcb80000000000000000000000000000000000000000000000000000298e23416c2b,14846001,396,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fa879352f2abb617030000000000000000000000000000000000000000000000000000298e49fb540e,14846010,52,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004f9aecfa6095d06b0050000000000000000000000000000000000000000000000000000299561edc99d,14846018,6,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004f9b1dd3edef79cb00500000000000000000000000000000000000000000000000000002995487ce4ef,14846050,90,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004f9a83d0be1b601c6eb00000000000000000000000000000000000000000000000000002995992ec0f6,14846061,65,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004f9b090acb3e73dc6eb0000000000000000000000000000000000000000000000000000299553cbe2c2,14846064,87,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004f9a77f2f0d943f35ff000000000000000000000000000000000000000000000000000029959fd184b9,14846069,57,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fa7812d04dd24be5ff0000000000000000000000000000000000000000000000000000298ed6cda931,14846076,60,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fa7996315520fe3dff0000000000000000000000000000000000000000000000000000298eca35aac9,14846081,121,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fcb983cf74c3b43dff0000000000000000000000000000000000000000000000000000297c19715dee,14846085,191,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fc9dda8065f343db0d0000000000000000000000000000000000000000000000000000297d003f9f39,14846092,24,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fc76a87abff87ee53b0000000000000000000000000000000000000000000000000000297e475c63c4,14846095,563,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fc7a4617acb70e53aa0000000000000000000000000000000000000000000000000000297e295cf52f,14846096,183,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fc798beebe459f36e60000000000000000000000000000000000000000000000000000297e2f6ebec6,14846096,509,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fb51a9103011dd7d4900000000000000000000000000000000000000000000000000002987d74bfc86,14846111,228,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fb35e7a2c8c0cb355600000000000000000000000000000000000000000000000000002988bf667a27,14846112,37,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004faec64f99c6572cf960000000000000000000000000000000000000000000000000000298b2650af96,14846128,5,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004faf109ccce88a4501e0000000000000000000000000000000000000000000000000000298affb1a48b,14846136,230,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004faf4e37bf0a722354a0000000000000000000000000000000000000000000000000000298adfac43b5,14846165,36,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004faf3dcb4a9fedd9f9c0000000000000000000000000000000000000000000000000000298ae842cbf8,14846185,168,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004faf2e2707dc6b3f4010000000000000000000000000000000000000000000000000000298af070a8ce,14846186,11,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004faf365af352f11c6e00000000000000000000000000000000000000000000000000000298aec2d2b8c,14846186,329,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004faf29d11774c3ff8670000000000000000000000000000000000000000000000000000298af2bba30c,14846187,140,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004faed0f181f3692c37b0000000000000000000000000000000000000000000000000000298b2134e532,14846198,34,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fb0f171c2aff05b3260000000000000000000000000000000000000000000000000000298a0634e1f0,14846208,12,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fbd5bd5a668f81432600000000000000000000000000000000000000000000000000002983936ffb9b,14846222,14,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fc252e8ecbf1dc1ee800000000000000000000000000000000000000000000000000002980ffd64acd,14846222,553,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fd0eee856f60ea3dd6000000000000000000000000000000000000000000000000000029796ce43840,14846224,330,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fd19570e761e753dd600000000000000000000000000000000000000000000000000002979169e82fa,14846226,375,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fd173214cc69ed8a2600000000000000000000000000000000000000000000000000002979288025fa,14846242,33,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fd32412855f85b7bdc00000000000000000000000000000000000000000000000000002978483d0c33,14846261,16,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fda1a708b784cdd86c00000000000000000000000000000000000000000000000000002974ad5eca3d,14846263,1236,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fdb17920ad48bfd86c000000000000000000000000000000000000000000000000000029742a5b21b2,14846263,1287,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fdb292db9b5370186c00000000000000000000000000000000000000000000000000002974213e2fc4,14846264,309,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004fdb3f30544e0cc686c0000000000000000000000000000000000000000000000000000297415da06ff,14846267,159,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004ff1eeb236c27ec886c000000000000000000000000000000000000000000000000000029685b8a99b4,14846277,2,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004ff837c38a651a68db0000000000000000000000000000000000000000000000000000029651ce090da,14846277,108,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000004ff7c5489a800c582a0000000000000000000000000000000000000000000000000000029655850cef5,14846280,255,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050058fcaf6a197b82a00000000000000000000000000000000000000000000000000000295e3b6e2e46,14846289,152,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500533f35f5f39819840000000000000000000000000000000000000000000000000000295e6b0d89cc,14846295,34,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050051f561390c0b1b090000000000000000000000000000000000000000000000000000295e75be0260,14846297,315,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005004f52a57f07f5767d0000000000000000000000000000000000000000000000000000295e8b9c0f03,14846303,317,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005004c7220804f2b97c60000000000000000000000000000000000000000000000000000295ea37ad4e2,14846313,235,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005005977623fff5fd1800000000000000000000000000000000000000000000000000000295e3819ea81,14846330,38,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005006ca9a4d6da7b19380000000000000000000000000000000000000000000000000000295d99cea85b,14846330,147,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500474d8efc4bc252e80000000000000000000000000000000000000000000000000000295ecfc05c5b,14846332,269,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050046d49a9551a8c74c0000000000000000000000000000000000000000000000000000295ed3abf16b,14846333,31,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005003b38a942a76c8ce40000000000000000000000000000000000000000000000000000295f33ff948f,14846334,26,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500421991cb392b975f0000000000000000000000000000000000000000000000000000295efb43ccdb,14846336,396,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500566a89059e9afe140000000000000000000000000000000000000000000000000000295e53b65a49,14846338,8,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500cf0c4b946b68c22c0000000000000000000000000000000000000000000000000000295a71433f81,14846340,7,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500cb7406c06169f0980000000000000000000000000000000000000000000000000000295a8f10a481,14846340,215,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500c94ff77abeb20ee30000000000000000000000000000000000000000000000000000295aa0d05ac4,14846344,8,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500be8f995d09e50c560000000000000000000000000000000000000000000000000000295af9f3dfa4,14846347,87,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500baf76c43212d615c0000000000000000000000000000000000000000000000000000295b17c144a4,14846347,303,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500b94aa0b163513b280000000000000000000000000000000000000000000000000000295b25a490e4,14846350,284,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500b76e6c75086cb2a40000000000000000000000000000000000000000000000000000295b3510fd99,14846353,96,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500b727c41005f237dd0000000000000000000000000000000000000000000000000000295b375ad9b2,14846363,71,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500b6f3d3d0ad1efd5a0000000000000000000000000000000000000000000000000000295b39097fd2,14846364,685,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500b4eeb05c7db378dd0000000000000000000000000000000000000000000000000000295b49c964b8,14846385,300,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500bc4452bcdd19ded60000000000000000000000000000000000000000000000000000295b0d565cf1,14846387,572,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500ba332326689cdf670000000000000000000000000000000000000000000000000000295b1e7a0205,14846393,517,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500bae4c5e29761df670000000000000000000000000000000000000000000000000000295b18c1fe25,14846401,313,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500b9be5230d20c3f7e0000000000000000000000000000000000000000000000000000295b224b6625,14846401,322,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500b8cb6657743b78020000000000000000000000000000000000000000000000000000295b2a298f25,14846403,49,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500b25327e09b89e9160000000000000000000000000000000000000000000000000000295b5fce7825,14846404,634,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000500ac273e2550df2e690000000000000000000000000000000000000000000000000000295b92fafabf,14846413,159,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050141f622ca421bb66900000000000000000000000000000000000000000000000000002956c0c39eac,14846416,12,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000501e6067f04bc35df9d000000000000000000000000000000000000000000000000000029517a6408f5,14846419,110,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502335b7114458f5be80000000000000000000000000000000000000000000000000000294efe5b83bb,14846419,149,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503c0b74e808e8f6be8000000000000000000000000000000000000000000000000000029423ee5af23,14846425,83,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503b6b16a2d1a86b01f00000000000000000000000000000000000000000000000000002942919d1193,14846426,256,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503a83fc615d12432810000000000000000000000000000000000000000000000000000294308d2a593,14846433,182,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503a7822317d4992faf000000000000000000000000000000000000000000000000000029430eefd6e7,14846433,539,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503a4a1e722500ae2880000000000000000000000000000000000000000000000000000294326ac847c,14846435,205,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503734d86520a1ec93900000000000000000000000000000000000000000000000000002944bde44c8c,14846438,592,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503783529086d1629390000000000000000000000000000000000000000000000000000294495a3ad0d,14846442,678,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050377d8c02181e9134a00000000000000000000000000000000000000000000000000002944989e9d8d,14846443,76,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050376bfa6561b561ef200000000000000000000000000000000000000000000000000002944a1af682a,14846443,328,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503456ecdd7681e57740000000000000000000000000000000000000000000000000000294638e7303b,14846448,203,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005034217bd34b0721c5900000000000000000000000000000000000000000000000000002946547ce51b,14846452,638,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050343912edb08cec34b0000000000000000000000000000000000000000000000000000294648625d3d,14846456,563,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503427e7cdf69f9182c00000000000000000000000000000000000000000000000000002946513efe7b,14846459,60,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503405436b7daf3f37f000000000000000000000000000000000000000000000000000029466320a17b,14846461,229,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005033ff168d85bae1e78000000000000000000000000000000000000000000000000000029466650a411,14846462,81,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005034230b8cff981a76e0000000000000000000000000000000000000000000000000000294653ddb554,14846465,469,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050340f1a1ab2e6ea196000000000000000000000000000000000000000000000000000029465e29023f,14846465,473,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005032b4b45c0d968ef0b0000000000000000000000000000000000000000000000000000294710f9603f,14846466,29,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503295ceaa6d9adae5b0000000000000000000000000000000000000000000000000000294720ecbc49,14846471,42,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005032c99f6d72aa0ce49000000000000000000000000000000000000000000000000000029470655e35f,14846473,81,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005032be13ae6339738df000000000000000000000000000000000000000000000000000029470c4bc45f,14846475,97,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005032acfda99218b0fe000000000000000000000000000000000000000000000000000002947151dd454,14846486,176,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005032cba49bd219e3ac40000000000000000000000000000000000000000000000000000294705632ae1,14846499,153,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005032b849e44f75e2e54000000000000000000000000000000000000000000000000000029470f60fff6,14846504,358,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050327f0831b1540386c000000000000000000000000000000000000000000000000000029472cf00718,14846506,168,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005033176a09c7789595100000000000000000000000000000000000000000000000000002946debe3ae6,14846507,127,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000503585239c6b2a15951000000000000000000000000000000000000000000000000000029459fc0e42c,14846513,3,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005034cd7f7757652b66200000000000000000000000000000000000000000000000000002945fe88dbfe,14846515,25,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005034e9e8ca7f1702e3f00000000000000000000000000000000000000000000000000002945eff5521d,14846521,151,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050352e188bd1a34b7ad00000000000000000000000000000000000000000000000000002945ccf9e852,14846524,529,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005035203cd3edec6be1100000000000000000000000000000000000000000000000000002945d420f652,14846535,115,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005034e67edea1f47745100000000000000000000000000000000000000000000000000002945f1ee5b52,14846537,197,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005032a52526ff0e41a5d000000000000000000000000000000000000000000000000000029471bf44d52,14846548,326,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,00000000000000000000000000000000000000000000050328ad2b4c39f4e2f000000000000000000000000000000000000000000000000000002947298b0781,14846549,94,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005032c2558f923cde2f0000000000000000000000000000000000000000000000000000029470d0ea898,14846550,8,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005032b6e7dfa0ef7674f0000000000000000000000000000000000000000000000000000294712f5068b,14846552,52,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005030a0981ff7e11d64f0000000000000000000000000000000000000000000000000000294826d213e6,14846560,130,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005030907dbc5d4ed2b5e000000000000000000000000000000000000000000000000000029482f22adc6,14846563,285,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502f928c7d4e43453e000000000000000000000000000000000000000000000000000002948b24403c6,14846575,107,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502f9781a3f7d490bc200000000000000000000000000000000000000000000000000002948afb88c6e,14846583,449,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502fc3ea530385d0bc20000000000000000000000000000000000000000000000000000294898ecf5a8,14846585,14,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502fc04cbc5222d390e000000000000000000000000000000000000000000000000000029489acaed78,14846591,104,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502f4f76118290c32b000000000000000000000000000000000000000000000000000002948d51025b0,14846599,52,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502f921318141aa32b000000000000000000000000000000000000000000000000000002948b2de8f51,14846604,5,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502f8d257306fa56eff00000000000000000000000000000000000000000000000000002948b56a13e0,14846608,29,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502ea651297d257a6c8000000000000000000000000000000000000000000000000000029492c9ee9c7,14846608,137,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502ec512c42b9d114a7000000000000000000000000000000000000000000000000000029491cd4fabb,14846608,217,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502d06d582ab181e3c80000000000000000000000000000000000000000000000000000294a034f11e3,14846611,83,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502cdcc812bc957789c0000000000000000000000000000000000000000000000000000294a1907ccab,14846612,151,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502f07e49ecebd1789c00000000000000000000000000000000000000000000000000002948fc0a908d,14846615,127,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502ece2f766d5c3cf780000000000000000000000000000000000000000000000000000294919d7f58d,14846619,244,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502f7c25949d43b758a00000000000000000000000000000000000000000000000000002948c08b3718,14846625,86,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502f08ba4940c42b35400000000000000000000000000000000000000000000000000002948fc260118,14846625,217,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502f3fe4f9643638f3900000000000000000000000000000000000000000000000000002948dfd4632e,14846629,129,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502f769c0a2d955f58700000000000000000000000000000000000000000000000000002948c3be45f8,14846635,174,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502f679ad3a142a1c2b00000000000000000000000000000000000000000000000000002948cb7dea78,14846650,119,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502fd15f9bd978d4245000000000000000000000000000000000000000000000000000029489533313a,14846654,391,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,000000000000000000000000000000000000000000000502fd8325603bb18e450000000000000000000000000000000000000000000000000000294891b29a51,14846665,288,
0x1c411e9a96e071241c2f21f7726b17ae89e3cab4c78be50e062b03a9fffbbad1,0000000000000000000000000000000000000000000005030cc21ebdbbff371400000000000000000000000000000000000000000000000000002948147dfb41,14846678,99,
